log_mu,log_coupling,log_likelihood,chi2,likelihood
15.0,-10.0,-17.986024642669523,33.44989321505678,5.450646014515644e-08
15.208333333333334,-10.0,-16.113722594096174,29.70528911791008,3.544691357444661e-07
15.416666666666666,-10.0,-12.941127839369734,23.3600996084572,8.46094402046038e-06
15.625,-10.0,-5.516737694539719,8.511319318797172,0.014183731227258883
15.833333333333334,-10.0,-2.3851307512634614,2.2481054322446563,0.3249601511154477
16.041666666666668,-10.0,-1.7207064010703959,0.9192567318585252,0.6315182956171829
16.25,-10.0,-1.513823924786281,0.5054917792902955,0.7766652154239131
16.458333333333332,-10.0,-1.5925815962139007,0.6630071221455349,0.7178435999188888
16.666666666666668,-10.0,-2.036667745387481,1.5511794204926956,0.46043217934978825
16.875,-10.0,-1.9840616856586655,1.4459673010350644,0.4853021217621699
17.083333333333332,-10.0,-1.7148094818672628,0.9074628934522591,0.6352533096965269
17.291666666666668,-10.0,-1.859451169666972,1.1967462690516775,0.5497052054580959
17.5,-10.0,-1.5229897885699635,0.5238235068576604,0.7695789334132506
17.708333333333332,-10.0,-1.7128449892067084,0.9035339081311502,0.6365024867588654
17.916666666666668,-10.0,-1.8777291037239845,1.2333021371657025,0.5397489966080409
18.125,-10.0,-1.625662385670136,0.7291687010580055,0.6944852533232562
18.333333333333332,-10.0,-2.4289317563598263,2.335707442437386,0.31103379061225644
18.541666666666668,-10.0,-1.8843546950520518,1.246553319821837,0.5361846612904269
18.75,-10.0,-1.7580234897581077,0.993890909233949,0.6083861675626949
18.958333333333332,-10.0,-1.9262435092933001,1.3303309483043337,0.514188435771105
19.166666666666668,-10.0,-2.0829982715788975,1.6438404728755285,0.4395867330787517
19.375,-10.0,-2.6213833441620755,2.7206106180418845,0.2565824280639499
19.583333333333336,-10.0,-1.8379815297710769,1.1538069892598872,0.561634781886395
19.791666666666668,-10.0,-2.370611450153863,2.2190668300254592,0.32971276421717544
20.0,-10.0,-2.089084277941724,1.6560124856011815,0.43691952996442746
15.0,-9.791666666666666,-24.047223073825062,45.57229007736786,1.2708753198072682e-10
15.208333333333334,-9.791666666666666,-15.902030619185753,29.28190516808924,4.3804132397537486e-07
15.416666666666666,-9.791666666666666,-15.191503096540055,27.860850122797842,8.914423559084931e-07
15.625,-9.791666666666666,-10.125861530554225,17.729566990826182,0.00014127764427390501
15.833333333333334,-9.791666666666666,-3.8157393693206902,5.109322668359114,0.07771854822675782
16.041666666666668,-9.791666666666666,-1.7311049408944563,0.9400538115066461,0.6249854523520677
16.25,-9.791666666666666,-1.6603756987008276,0.7985953271193886,0.6707910015959041
16.458333333333332,-9.791666666666666,-1.7382517169719744,0.9543473636616824,0.6205347443230682
16.666666666666668,-9.791666666666666,-1.2610780351411333,-0.0,1.0
16.875,-9.791666666666666,-1.7985326401216535,1.0749092099610404,0.5842334662993611
17.083333333333332,-9.791666666666666,-1.561040867255535,0.5999256642288033,0.740845755840302
17.291666666666668,-9.791666666666666,-2.5384223176348444,2.5546885649874223,0.27877667032360876
17.5,-9.791666666666666,-1.7406468308417635,0.9591375914012605,0.6190502714007453
17.708333333333332,-9.791666666666666,-1.4220583286055724,0.3219605869288782,0.8513088472899228
17.916666666666668,-9.791666666666666,-1.7502885673150705,0.9784210643478746,0.6131102339748654
18.125,-9.791666666666666,-1.5712796635997899,0.6204032569173132,0.7332990873527867
18.333333333333332,-9.791666666666666,-2.0688588531421765,1.6155616360020866,0.4458463834578995
18.541666666666668,-9.791666666666666,-2.530051342162389,2.5379466140425113,0.2811200976954281
18.75,-9.791666666666666,-1.9203666514524593,1.3185772326226521,0.5172191449121815
18.958333333333332,-9.791666666666666,-1.8473140311111,1.1724719919399336,0.5564177065782842
19.166666666666668,-9.791666666666666,-2.0762412874580414,1.6303265046338162,0.4425670713637447
19.375,-9.791666666666666,-2.1002657202449226,1.6783753702075788,0.4320613507899664
19.583333333333336,-9.791666666666666,-1.9341307165171386,1.3461053627520108,0.510148876388117
19.791666666666668,-9.791666666666666,-1.4581677213401751,0.39417937239808376,0.8211169871486389
20.0,-9.791666666666666,-1.9088393471939127,1.2955226241055589,0.5232157835006956
15.0,-9.583333333333334,-24.470474348009645,46.41879262573703,8.323141020297477e-11
15.208333333333334,-9.583333333333334,-17.543892437345836,32.56562880440941,8.48132206673095e-08
15.416666666666666,-9.583333333333334,-15.550585259165636,28.579014448049005,6.225093279728339e-07
15.625,-9.583333333333334,-15.744399803616762,28.966643536951256,5.128298267842219e-07
15.833333333333334,-9.583333333333334,-4.893044732810189,7.263933395338112,0.026464086338194557
16.041666666666668,-9.583333333333334,-2.255034087076891,1.987912103871515,0.37010961815582116
16.25,-9.583333333333334,-1.4226899055828544,0.3232237408834422,0.8507713499747497
16.458333333333332,-9.583333333333334,-1.8500581242886034,1.1779601782949403,0.5548929375567537
16.666666666666668,-9.583333333333334,-1.5978915507305562,0.6736270311788459,0.7140419851863091
16.875,-9.583333333333334,-2.2515164415303803,1.9808768127784941,0.37141382512993876
17.083333333333332,-9.583333333333334,-2.18267556683115,1.8431950633800338,0.3978829025483331
17.291666666666668,-9.583333333333334,-1.5169421197184865,0.5117281691547064,0.7742471937758124
17.5,-9.583333333333334,-2.727991239832644,2.933826409383021,0.23063631462376952
17.708333333333332,-9.583333333333334,-1.601363761755133,0.6805714532279996,0.7115669800899312
17.916666666666668,-9.583333333333334,-1.6923114857028319,0.8624669011233972,0.6497072185540103
18.125,-9.583333333333334,-1.6090574817896866,0.6959588932971066,0.7061133890618867
18.333333333333332,-9.583333333333334,-1.9827109712273914,1.4432658721725162,0.48595806924069723
18.541666666666668,-9.583333333333334,-1.8591068713890768,1.1960576724958871,0.5498945005988106
18.75,-9.583333333333334,-1.819621747588876,1.1170874248954856,0.5720415144948713
18.958333333333332,-9.583333333333334,-1.78349239991967,1.0448287295570733,0.5930868898822729
19.166666666666668,-9.583333333333334,-2.6667243291533542,2.811292588024442,0.24520852842691956
19.375,-9.583333333333334,-1.876730035035836,1.2313039997894055,0.5402885123917988
19.583333333333336,-9.583333333333334,-1.9487233162561242,1.3752905622299818,0.5027585313449168
19.791666666666668,-9.583333333333334,-1.5198088319432799,0.5174615936042932,0.7720308282393403
20.0,-9.583333333333334,-1.653062256123091,0.7839684419639155,0.6757147759921495
15.0,-9.375,-24.948283613515446,47.37441115674863,5.161516566566313e-11
15.208333333333334,-9.375,-24.24599895353865,45.969841836795034,1.041779190475764e-10
15.416666666666666,-9.375,-15.850743067303151,29.179330064324034,4.610934826611861e-07
15.625,-9.375,-14.704461660097376,26.886767249912484,1.45081712618781e-06
15.833333333333334,-9.375,-8.325988720909997,14.129821371537728,0.000854571242326861
16.041666666666668,-9.375,-3.0521147133248583,3.58207335636745,0.16678717538678708
16.25,-9.375,-2.0480615603832497,1.573967050484233,0.45521587352314047
16.458333333333332,-9.375,-1.6791769372454886,0.8361978042087106,0.6582971182348284
16.666666666666668,-9.375,-1.5669808036698003,0.6118055370573341,0.736458222891577
16.875,-9.375,-2.0655610524981927,1.6089660347141188,0.44731912301438376
17.083333333333332,-9.375,-1.570605795797812,0.6190555213133573,0.7337934005291348
17.291666666666668,-9.375,-1.804148701863225,1.0861413334441834,0.5809615712630665
17.5,-9.375,-2.0428727706208876,1.5635894709595086,0.4575840316112998
17.708333333333332,-9.375,-1.6030358953088037,0.683915720335341,0.7103781392941341
17.916666666666668,-9.375,-1.610517277138624,0.6988784839949815,0.7050833600194306
18.125,-9.375,-2.1245383507829265,1.7269206312835865,0.4217003384514236
18.333333333333332,-9.375,-1.5893988984619114,0.6566417266415563,0.7201319187125317
18.541666666666668,-9.375,-2.2060391381084314,1.8899222059345964,0.38869468967776877
18.75,-9.375,-1.767533358671332,1.0129106470603975,0.6026279183549137
18.958333333333332,-9.375,-2.1851601119772472,1.848164153672228,0.3968955715562002
19.166666666666668,-9.375,-1.9600859473362353,1.398015824390204,0.4970782044753437
19.375,-9.375,-1.5174464368560001,0.5127368034297337,0.77385682609015
19.583333333333336,-9.375,-1.855316706328647,1.1884773423750277,0.5519826462304649
19.791666666666668,-9.375,-1.876489090077812,1.2308221098733574,0.5404187078690799
20.0,-9.375,-1.6719688918503317,0.8217817134183969,0.66305929612518
15.0,-9.166666666666666,-26.77000967550866,51.01786328073506,8.348563395027477e-12
15.208333333333334,-9.166666666666666,-25.16827796030873,47.81439985033519,4.1422374875228185e-11
15.416666666666666,-9.166666666666666,-17.167117547184773,31.81207902408728,1.2362172830271008e-07
15.625,-9.166666666666666,-15.178833742884283,27.835511415486298,9.028082013070724e-07
15.833333333333334,-9.166666666666666,-11.653703822171277,20.785251574060286,3.065772810123534e-05
16.041666666666668,-9.166666666666666,-5.042137846549985,7.562119622817704,0.022798516489039244
16.25,-9.166666666666666,-3.2513926710092,3.980629271736133,0.1366524229271002
16.458333333333332,-9.166666666666666,-1.6384800915496227,0.7548041128169789,0.6856403523743408
16.666666666666668,-9.166666666666666,-1.7895935821099833,1.0570310939377001,0.5894793749559566
16.875,-9.166666666666666,-1.5885303794366465,0.6549046885910266,0.7207576386701448
17.083333333333332,-9.166666666666666,-1.4666743035875625,0.4111925368928584,0.8141617127111397
17.291666666666668,-9.166666666666666,-1.7433710453670936,0.9645860204519208,0.6173661406677313
17.5,-9.166666666666666,-1.994649301308046,1.4671425323338254,0.48019103428297955
17.708333333333332,-9.166666666666666,-1.7169038534245424,0.9116516365668184,0.6339242454959768
17.916666666666668,-9.166666666666666,-2.0273810146749827,1.5326059590676988,0.4647280052259989
18.125,-9.166666666666666,-1.885807719694352,1.2494593691064373,0.5354061375088417
18.333333333333332,-9.166666666666666,-1.6676226001403076,0.8130891299983487,0.6659474170086673
18.541666666666668,-9.166666666666666,-2.5166913489966345,2.5112266277110025,0.2849010608621032
18.75,-9.166666666666666,-1.6797694903762324,0.8373829104701982,0.6579071577640179
18.958333333333332,-9.166666666666666,-1.83325947857662,1.1443628868709737,0.5642931215474513
19.166666666666668,-9.166666666666666,-1.4632422675236227,0.40432846476497897,0.8169607455143522
19.375,-9.166666666666666,-1.7860829157695626,1.0500097612568586,0.5915524772119318
19.583333333333336,-9.166666666666666,-1.7873239104306526,1.0524917505790388,0.5908188190730308
19.791666666666668,-9.166666666666666,-1.747750648532866,0.9733452267834655,0.6146682341559325
20.0,-9.166666666666666,-2.11803879727873,1.7139215242751935,0.4244501288887457
15.0,-8.958333333333334,-29.470924331247783,56.4196925922133,5.605565328023614e-13
15.208333333333334,-8.958333333333334,-28.294552926069656,54.06694978185705,1.8176532118465032e-12
15.416666666666666,-8.958333333333334,-26.541999768285155,50.561843466288046,1.0486611861628526e-11
15.625,-8.958333333333334,-18.30957424066324,34.09699241104421,3.9439570172990687e-08
15.833333333333334,-8.958333333333334,-14.60293123509191,26.683706399901553,1.6058566588344512e-06
16.041666666666668,-8.958333333333334,-9.855269542118537,17.188383013954805,0.000185178282642527
16.25,-8.958333333333334,-3.317520437765359,4.112884805248452,0.12790820732150124
16.458333333333332,-8.958333333333334,-1.8613669465562945,1.2005778228303225,0.5486531010499802
16.666666666666668,-8.958333333333334,-1.88439011174275,1.2466241532032334,0.5361656717403963
16.875,-8.958333333333334,-1.6253753734604923,0.7285946766387181,0.6946846076775758
17.083333333333332,-8.958333333333334,-1.7446686268401965,0.9671811833981265,0.6165655773118961
17.291666666666668,-8.958333333333334,-1.7302358000725047,0.9383155298627428,0.625528888849045
17.5,-8.958333333333334,-2.7085281256108575,2.8949001809394486,0.2351691843480569
17.708333333333332,-8.958333333333334,-1.5219892336652376,0.5218223970482088,0.770349324734788
17.916666666666668,-8.958333333333334,-1.8727906802877192,1.223425290293172,0.5424210982566887
18.125,-8.958333333333334,-1.9217964300029748,1.3214367897236832,0.5164801644879393
18.333333333333332,-8.958333333333334,-2.4902999802251777,2.458443890168089,0.2925200858532701
18.541666666666668,-8.958333333333334,-1.8320792296531137,1.1420023890239608,0.5649595210780068
18.75,-8.958333333333334,-2.1977839503690415,1.8734118304558165,0.39191671824179863
18.958333333333332,-8.958333333333334,-2.089339280283835,1.6565224902854037,0.4368081286653722
19.166666666666668,-8.958333333333334,-2.1674607210195997,1.812765371756933,0.403982917278751
19.375,-8.958333333333334,-1.753432853956513,0.9847096376307594,0.611185467251368
19.583333333333336,-8.958333333333334,-2.1087009988527528,1.695245927423239,0.4284321212211187
19.791666666666668,-8.958333333333334,-1.6169589544912641,0.7117618387002618,0.700556037936704
20.0,-8.958333333333334,-1.7794234138821088,1.036690757481951,0.5955050685875484
15.0,-8.75,-31.66509811404139,60.80804015780051,6.247436521283103e-14
15.208333333333334,-8.75,-31.17748444558241,59.83281282088256,1.0173485667192019e-13
15.416666666666666,-8.75,-29.54315916341283,56.5641622565434,5.214926949825038e-13
15.625,-8.75,-21.941396651429706,41.36063723257715,1.0438827979492658e-09
15.833333333333334,-8.75,-17.27266925244025,32.02318243459823,1.1123828583612488e-07
16.041666666666668,-8.75,-12.613532277561307,22.704908484840345,1.174063986086875e-05
16.25,-8.75,-5.174403178935622,7.826650287588977,0.019973974180959263
16.458333333333332,-8.75,-2.4738373034046397,2.425518536527013,0.297375607268772
16.666666666666668,-8.75,-1.892264243620836,1.2623724169594053,0.5319604106506552
16.875,-8.75,-1.9586123432627391,1.3950686162432118,0.4978112409123949
17.083333333333332,-8.75,-1.4495580548265696,0.37696003937087275,0.8282170513105378
17.291666666666668,-8.75,-1.7620772145000747,1.001998358717883,0.605924929463859
17.5,-8.75,-2.0884591966814448,1.654762323080623,0.4371927255506835
17.708333333333332,-8.75,-2.057141863837075,1.5921276573918832,0.4511010852900949
17.916666666666668,-8.75,-1.6741494825542589,0.8261428948262513,0.6616150104581419
18.125,-8.75,-3.1787056730262684,3.8352552757702703,0.1469551798189927
18.333333333333332,-8.75,-2.0637805456606295,1.6054050210389925,0.44811628723906216
18.541666666666668,-8.75,-1.6385728413167797,0.7549896123512929,0.6855767623403307
18.75,-8.75,-1.4715662935226879,0.4209765167631092,0.8101885680225339
18.958333333333332,-8.75,-1.7342433928250294,0.9463307153677922,0.6230270403510261
19.166666666666668,-8.75,-1.5985222816242664,0.6748884929662662,0.7135917588476023
19.375,-8.75,-1.933557545294738,1.3449590203072095,0.5104413628576089
19.583333333333336,-8.75,-2.092536063588803,1.6629160568953396,0.4354139773193393
19.791666666666668,-8.75,-1.770340408806673,1.0185247473310794,0.6009386835677023
20.0,-8.75,-1.971796696980521,1.4214373236787754,0.49129099846821395
15.0,-8.541666666666666,-34.1532268452437,65.78429762020514,5.189449306019595e-15
15.208333333333334,-8.541666666666666,-33.59139332604668,64.66063058181109,9.1016990419818e-15
15.416666666666666,-8.541666666666666,-32.296027636384146,62.06989920248603,3.324242074728009e-14
15.625,-8.541666666666666,-30.884040335457918,59.24592460063357,1.3643033180077155e-13
15.833333333333334,-8.541666666666666,-21.089226625700697,39.65629718111913,2.4476227475630977e-09
16.041666666666668,-8.541666666666666,-18.454897422414945,34.387638774547625,3.41050835084428e-08
16.25,-8.541666666666666,-10.814017513450208,19.10587895661815,7.099227580577947e-05
16.458333333333332,-8.541666666666666,-4.072222761978416,5.622289453674567,0.06013611355309304
16.666666666666668,-8.541666666666666,-2.5731524173614226,2.6241487644405788,0.26926092658200323
16.875,-8.541666666666666,-1.7977129914011165,1.0732699125199665,0.5847125288171777
17.083333333333332,-8.541666666666666,-1.567747815473494,0.6133395606647216,0.7358935673181194
17.291666666666668,-8.541666666666666,-1.7448087542298052,0.9674614381773439,0.6164791856400859
17.5,-8.541666666666666,-1.5709649820228064,0.6197738937633464,0.7335298793770899
17.708333333333332,-8.541666666666666,-1.6684788082872986,0.8148015462923306,0.665377471435597
17.916666666666668,-8.541666666666666,-1.9112777509009309,1.3003994315195953,0.5219415264026274
18.125,-8.541666666666666,-2.020105167601583,1.5180542649208992,0.4681216258842864
18.333333333333332,-8.541666666666666,-1.3382826150716645,0.1544091598610624,0.9257004544988537
18.541666666666668,-8.541666666666666,-1.6554245809360815,0.7886930915898964,0.6741204021662046
18.75,-8.541666666666666,-1.7638122096874775,1.0054683490926886,0.6048745640802394
18.958333333333332,-8.541666666666666,-2.5673427599436676,2.6125294496050686,0.2708297931975051
19.166666666666668,-8.541666666666666,-1.6536312947182965,0.7851065191543265,0.6753303775843967
19.375,-8.541666666666666,-1.958787584820903,1.3954190993595397,0.49772401133821237
19.583333333333336,-8.541666666666666,-1.4950918473701174,0.4680276244579682,0.7913508855004602
19.791666666666668,-8.541666666666666,-1.4255149433525351,0.3288738164228038,0.8483712805173559
20.0,-8.541666666666666,-2.0771046061396925,1.6320531419971185,0.44218515982255735
15.0,-8.333333333333334,-35.485459141669324,68.44876221305638,1.3694309497177395e-15
15.208333333333334,-8.333333333333334,-35.56164868859141,68.60114130690056,1.2689702457608585e-15
15.416666666666666,-8.333333333333334,-33.628053604678136,64.73395113907401,8.774070390834985e-15
15.625,-8.333333333333334,-33.14903450207656,63.775912933870856,1.416564869667651e-14
15.833333333333334,-8.333333333333334,-25.41832554301439,48.314495015746516,3.2258243018503533e-11
16.041666666666668,-8.333333333333334,-21.055257639766253,39.58835920925024,2.5321942828490356e-09
16.25,-8.333333333333334,-21.609157358295068,40.69615864630787,1.4552628158942145e-09
16.458333333333332,-8.333333333333334,-8.412472065765055,14.302788061247844,0.000783770719013294
16.666666666666668,-8.333333333333334,-5.210547889901095,7.898939709519924,0.01926491227016496
16.875,-8.333333333333334,-3.085373721933768,3.6485913735852695,0.16133123184176504
17.083333333333332,-8.333333333333334,-2.210361336973251,1.8985666036642352,0.38701829938716376
17.291666666666668,-8.333333333333334,-1.646229767615972,0.7703034649496776,0.6803473975780749
17.5,-8.333333333333334,-1.5088118048725008,0.49546753946273503,0.7805677263732106
17.708333333333332,-8.333333333333334,-1.9834974956366358,1.444838920991005,0.48557600162981734
17.916666666666668,-8.333333333333334,-1.4837011558047186,0.4452462413271707,0.8004164528785211
18.125,-8.333333333333334,-1.4838448033045375,0.4455335363268085,0.8003014833139942
18.333333333333332,-8.333333333333334,-1.637916405084818,0.7536767398873696,0.6860269475096843
18.541666666666668,-8.333333333333334,-1.4747691539536065,0.42738223762494654,0.8075977982681418
18.75,-8.333333333333334,-1.9963492724398706,1.4705424745974747,0.479375416846407
18.958333333333332,-8.333333333333334,-1.5864278415772124,0.6506996128721583,0.7222746531242356
19.166666666666668,-8.333333333333334,-1.8799204361276187,1.237684801972971,0.5385675221163939
19.375,-8.333333333333334,-1.758877836673888,0.9955996030655094,0.6078666166867807
19.583333333333336,-8.333333333333334,-2.4033561355118587,2.284556200741451,0.3190912712433006
19.791666666666668,-8.333333333333334,-1.903124029030088,1.2840919877779093,0.5262146898604978
20.0,-8.333333333333334,-2.1446153628109523,1.7670746553396381,0.41331828057839126
15.0,-8.125,-35.90286177801386,69.28356748574545,9.02120344711114e-16
15.208333333333334,-8.125,-35.356215610965506,68.19027515164875,1.558367531355029e-15
15.416666666666666,-8.125,-35.1966904877004,67.87122490511854,1.8278930090471263e-15
15.625,-8.125,-34.523898434846835,66.5256407994114,3.58212426734657e-15
15.833333333333334,-8.125,-34.60671197615905,66.69126788203583,3.2974269555236673e-15
16.041666666666668,-8.125,-23.35681139784017,44.19146672539807,2.534807170386973e-10
16.25,-8.125,-22.406783283493738,42.29141049670521,6.554459656731767e-10
16.458333333333332,-8.125,-14.531777190877902,26.541398311473536,1.724283155746568e-06
16.666666666666668,-8.125,-8.358544426641389,14.194932783000512,0.0008271980665958502
16.875,-8.125,-5.426881793893284,8.331607517504303,0.015517237770808781
17.083333333333332,-8.125,-4.466976851557352,6.411797632832437,0.04052246300952789
17.291666666666668,-8.125,-2.8438974804336485,3.1656388905850306,0.20539518059102774
17.5,-8.125,-1.954336847575807,1.3865176248693474,0.49994418717793876
17.708333333333332,-8.125,-1.812069930230538,1.1019837901788097,0.5763778204206498
17.916666666666668,-8.125,-1.6783772463956173,0.834598422508968,0.6588237629651974
18.125,-8.125,-1.6695546397280527,0.816953209173839,0.664662022352172
18.333333333333332,-8.125,-1.6241211932480903,0.7260863162139142,0.6955564139531982
18.541666666666668,-8.125,-1.6474726404308146,0.7727892105793628,0.679502337552825
18.75,-8.125,-2.11963800090896,1.7171199315356538,0.4237718891680341
18.958333333333332,-8.125,-2.0115351402593307,1.5009142102363948,0.4721506809139088
19.166666666666668,-8.125,-2.233720189035568,1.9452843077888695,0.3780827643983996
19.375,-8.125,-1.8113264980589163,1.1004969258355661,0.5768064775543686
19.583333333333336,-8.125,-1.5076155523280246,0.49307503437378264,0.7815020412288636
19.791666666666668,-8.125,-2.4828536254227638,2.443551180563261,0.29470642422260634
20.0,-8.125,-1.686109098326872,0.8500621263714776,0.6537494772729964
15.0,-7.916666666666666,-36.693151570176425,70.86414707007059,4.0930399288798495e-16
15.208333333333334,-7.916666666666666,-36.02314261741135,69.52412916454044,7.998842995311707e-16
15.416666666666666,-7.916666666666666,-36.80322900683997,71.08430194339768,3.6664009605716843e-16
15.625,-7.916666666666666,-35.75769755807321,68.99323904586416,1.0430580925039936e-15
15.833333333333334,-7.916666666666666,-35.38726557848891,68.25237508669555,1.5107237665123486e-15
16.041666666666668,-7.916666666666666,-27.977025495300722,53.43189492031918,2.4969591605788664e-12
16.25,-7.916666666666666,-26.49350943565033,50.4648628010184,1.100764152182289e-11
16.458333333333332,-7.916666666666666,-22.59068316385457,42.65921025742688,5.453435631848763e-10
16.666666666666668,-7.916666666666666,-12.819979040935904,23.11780201158954,9.550653220153182e-06
16.875,-7.916666666666666,-9.152410753784066,15.782665437285866,0.0003739708448096029
17.083333333333332,-7.916666666666666,-6.8403094703511655,11.158462870420065,0.0037754660943151246
17.291666666666668,-7.916666666666666,-5.565802783291833,8.6094494963014,0.013504602196999475
17.5,-7.916666666666666,-3.9481838447162216,5.374211619150177,0.06807768430784678
17.708333333333332,-7.916666666666666,-3.456112493152232,4.390068916022198,0.11135472437647459
17.916666666666668,-7.916666666666666,-2.09070726033921,1.6592584503961532,0.43621099238571476
18.125,-7.916666666666666,-3.245747840279485,3.969339610276703,0.13742598397986136
18.333333333333332,-7.916666666666666,-1.7867584976424784,1.0513609250026903,0.5911529700465434
18.541666666666668,-7.916666666666666,-1.5570632745447903,0.5919704788073141,0.7437984068471963
18.75,-7.916666666666666,-1.598585155083711,0.6750142398851553,0.7135468942755027
18.958333333333332,-7.916666666666666,-1.9238472235272326,1.3255383767721987,0.515422055663408
19.166666666666668,-7.916666666666666,-2.6731563361631068,2.824156602043947,0.24363640682179774
19.375,-7.916666666666666,-1.9752683704974023,1.4283806707125382,0.48958835374314585
19.583333333333336,-7.916666666666666,-1.7730619624189694,1.0239678545556723,0.5993054202376397
19.791666666666668,-7.916666666666666,-1.7959590771156841,1.0697620839491018,0.5857389643511864
20.0,-7.916666666666666,-1.9662595514057453,1.410363032529224,0.49401889365292023
15.0,-7.708333333333333,-36.36655948263905,70.21096289499583,5.673918885190175e-16
15.208333333333334,-7.708333333333333,-36.08176786715995,69.64137966403763,7.543389794705027e-16
15.416666666666666,-7.708333333333333,-37.49815563021463,72.474155190147,1.8299413054808474e-16
15.625,-7.708333333333333,-36.25216029192912,69.98216451357598,6.361595630070091e-16
15.833333333333334,-7.708333333333333,-35.68240653644037,68.84265700259847,1.1246230283724987e-15
16.041666666666668,-7.708333333333333,-35.58642033111716,68.65068459195206,1.2379219152068861e-15
16.25,-7.708333333333333,-25.227137837471123,47.93211960465998,3.9054625250963035e-11
16.458333333333332,-7.708333333333333,-24.55302029599073,46.5838845216992,7.663691311151682e-11
16.666666666666668,-7.708333333333333,-17.343122217698827,32.16408836511539,1.0367092028824133e-07
16.875,-7.708333333333333,-11.671512443532158,20.82086881678205,3.0116589002000826e-05
17.083333333333332,-7.708333333333333,-9.528787599067831,16.535419127853395,0.00025667251048340094
17.291666666666668,-7.708333333333333,-8.58271682811798,14.643277585953696,0.0006610779531109494
17.5,-7.708333333333333,-6.708335044122633,10.894514017963,0.004308105593417662
17.708333333333332,-7.708333333333333,-5.578017481161947,8.633878892041627,0.013340650907480666
17.916666666666668,-7.708333333333333,-3.6836084502868554,4.845060830291445,0.08869689329440938
18.125,-7.708333333333333,-3.7224873911298495,4.922818711977433,0.08531462751673395
18.333333333333332,-7.708333333333333,-2.1658706116697206,1.8095851530571747,0.4046258052883659
18.541666666666668,-7.708333333333333,-1.6048971336044884,0.6876381969267102,0.7090571859826458
18.75,-7.708333333333333,-2.3077991423361746,2.0934422143900826,0.3510870406510974
18.958333333333332,-7.708333333333333,-2.3933734122110266,2.2645907541397867,0.3222926236335929
19.166666666666668,-7.708333333333333,-1.655446405251819,0.7887367402213714,0.6741056901102436
19.375,-7.708333333333333,-1.9023756824391331,1.2825952945959997,0.5266086282125921
19.583333333333336,-7.708333333333333,-2.5744297508128855,2.6267034313435045,0.2689172101602832
19.791666666666668,-7.708333333333333,-1.8862361635070786,1.2503162567318906,0.5351767951955859
20.0,-7.708333333333333,-2.0736965823151783,1.62523709434809,0.4436947082094429
15.0,-7.5,-37.04400322738189,71.56585038448152,2.881861085433697e-16
15.208333333333334,-7.5,-36.254537092084064,69.98691811388586,6.346493343259309e-16
15.416666666666666,-7.5,-36.29771509191799,70.07327411355372,6.078296228475536e-16
15.625,-7.5,-36.28442690743406,70.04669774458586,6.159604775168198e-16
15.833333333333334,-7.5,-36.173445674835335,69.8247352793884,6.882581834622162e-16
16.041666666666668,-7.5,-36.1698983697354,69.81764066918853,6.907039806562163e-16
16.25,-7.5,-27.188365284009613,51.85457449773696,5.494424589357887e-12
16.458333333333332,-7.5,-25.660366631550993,48.79857719281972,2.5323492432021967e-11
16.666666666666668,-7.5,-23.143226069366342,43.76429606845042,3.1383679250946316e-10
16.875,-7.5,-15.046544426657427,27.570932783032585,1.0305000464751436e-06
17.083333333333332,-7.5,-11.950975703316074,21.37979533634988,2.2773848676403324e-05
17.291666666666668,-7.5,-10.290852838327645,18.05954960637302,0.0001197894663408743
17.5,-7.5,-10.501300356849738,18.480444643417208,9.705601016656796e-05
17.708333333333332,-7.5,-8.198510438983988,13.874864807685709,0.0009707589168744387
17.916666666666668,-7.5,-6.9117469053818485,11.301337740481431,0.00351516479929111
